2148400, 0
2148500, 0
2148600, 0
2148700, 0
2148800, 0
2148900, 0
2149000, 0
2149100, 0
2149200, 0
2149300, 0
2149400, 0
2149500, 0
2149600, 0
2149700, 0
2149800, 0
2149900, 0
2150000, 0
2150100, 0
2150200, 0
2150300, 0
2150400, 0
2150500, 0
2150600, 0
2150700, 0
2150800, 0
2150900, 0
2151000, 0
2151100, 0
2151200, 0
2151300, 0
2151400, 0
2151500, 0
2151600, 0
2151700, 0
2151800, 0
2151900, 0
2152000, 0
2152100, 0
2152200, 0
2152300, 0
2152400, 0
2152500, 0
2152600, 0
2152700, 0
2152800, 0
2152900, 0
2153000, 0
2153100, 0
2153200, 0
2153300, 0
2153400, 0
2153500, 0
2153600, 0
2153700, 0
2153800, 0
2153900, 0
2154000, 0
2154100, 0
2154200, 0
2154300, 0
2154400, 0
2154500, 0
2154600, 0
2154700, 0
2154800, 0
2154900, 0
2155000, 0
2155100, 0
2155200, 0
2155300, 0
2155400, 0
2155500, 0
2155600, 0
2155700, 0
2155800, 0
2155900, 0
2156000, 0
2156100, 0
2156200, 0
2156300, 0
2156400, 0
2156500, 0
2156600, 0
2156700, 0
2156800, 0
2156900, 0
2157000, 0
2157100, 0
2157200, 0
2157300, 0
2157400, 0
2157500, 0
2157600, 0
2157700, 0
2157800, 0
2157900, 0
2158000, 0
2158100, 0
2158200, 0
2158300, 0
2158400, 0
2158500, 0
2158600, 0
2158700, 0
2158800, 0
2158900, 0
2159000, 0
2159100, 0
2159200, 0
2159300, 0
2159400, 0
2159500, 0
2159600, 0
2159700, 0
2159800, 0
2159900, 0
2160000, 0
2160100, 0
2160200, 0
2160300, 0
2160400, 0
2160500, 0
2160600, 0
2160700, 0
2160800, 0
2160900, 0
2161000, 0
2161100, 0
2161200, 0
2161300, 0
2161400, 0
2161500, 0
2161600, 0
2161700, 0
2161800, 0
2161900, 0
2162000, 0
2162100, 0
2162200, 0
2162300, 0
2162400, 0
2162500, 0
2162600, 0
2162700, 0
2162800, 0
2162900, 0
2163000, 0
2163100, 0
2163200, 0
2163300, 0
2163400, 0
2163500, 0
2163600, 0
2163700, 0
2163800, 0
2163900, 0
2164000, 0
2164100, 0
2164200, 0
2164300, 0
2164400, 0
2164500, 0
2164600, 0
2164700, 0
2164800, 0
2164900, 0
2165000, 0
2165100, 0
2165200, 0
2165300, 0
2165400, 0
2165500, 0
2165600, 0
2165700, 0
2165800, 0
2165900, 0
2166000, 0
2166100, 0
2166200, 0
2166300, 0
2166400, 0
2166500, 0
2166600, 0
2166700, 0
2166800, 0
2166900, 0
2167000, 0
2167100, 0
2167200, 0
2167300, 0
2167400, 0
2167500, 0
2167600, 0
2167700, 0
2167800, 0
2167900, 0
2168000, 0
2168100, 0
2168200, 0
2168300, 0
2168400, 0
2168500, 0
2168600, 0
2168700, 0
2168800, 0.65359477124183
2168900, 1.96078431372549
